0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
0.0,0.0871290708247,0.183503419072,1.0,1.0
