1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0
1.0,0.816565551472,0.645541437067,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0
1.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0.816565551472,0.645541437067,0.474341649025,0.0,0
1.0,0
1.0,0.816565551472,0.645541437067,0
1.0,0
1.0,0.816565551472,0.645541437067,0
