1.0,0.810207929959,0.742138892748,0.619688232491,0.474010431289,0.445990680958,0.242535625036,0.0,0
1.0,0.860438702583,0.742138892748,0.619688232491,0.512813699757,0.445990680958,0.363803437554,0.0,0
1.0,0.860438702583,0.742138892748,0.655919383375,0.523541711087,0.420255609615,0.242535625036,0.0,0
1.0,0.810207929959,0.742138892748,0.623787634034,0.523541711087,0.420255609615,0.242535625036,0.0,0
1.0,0.810207929959,0.789745498279,0.655919383375,0.512813699757,0.445990680958,0.363803437554,0.0,0
1.0,0.860438702583,0.759977157335,0.588478572192,0.586329853439,0.445990680958,0.363803437554,0.0,0
1.0,0.860438702583,0.742138892748,0.619688232491,0.512813699757,0.420255609615,0.363803437554,0.0,0
1.0,0.860438702583,0.742138892748,0.655919383375,0.523541711087,0.420255609615,0.363803437554,0.0,0
1.0,0.860438702583,0.759977157335,0.68599434057,0.586329853439,0.363803437554,0.363803437554,0.0,0
1.0,0.860438702583,0.742138892748,0.619688232491,0.512813699757,0.420255609615,0.242535625036,0.0,0
1.0,0.810207929959,0.660312670204,0.619688232491,0.474010431289,0.445990680958,0.363803437554,0.0,0
1.0,0.810207929959,0.742138892748,0.659933690259,0.512813699757,0.357492925713,0.363803437554,0.0,0
1.0,0.860438702583,0.742138892748,0.655919383375,0.514495755428,0.420255609615,0.363803437554,0.0,0
1.0,0.860438702583,0.789745498279,0.659933690259,0.586329853439,0.445990680958,0.363803437554,0.0,0
1.0,0.810207929959,0.742138892748,0.655919383375,0.514495755428,0.420255609615,0.363803437554,0.0,0
1.0,0.810207929959,0.742138892748,0.619688232491,0.512813699757,0.420255609615,0.242535625036,0.0,0
1.0,0.860438702583,0.742138892748,0.623787634034,0.523541711087,0.445990680958,0.242535625036,0.0,0
1.0,0.810207929959,0.742138892748,0.655919383375,0.586329853439,0.445990680958,0.363803437554,0.0,0
1.0,0.810207929959,0.742138892748,0.659933690259,0.586329853439,0.445990680958,0.363803437554,0.0,0
1.0,0.810207929959,0.789745498279,0.659933690259,0.523541711087,0.445990680958,0.242535625036,0.0,0
1.0,0.810207929959,0.789745498279,0.655919383375,0.523541711087,0.445990680958,0.363803437554,0.0,0
