1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0
1.0,0.636426563865,0.547722557505,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.0,0
1.0,0.636426563865,0.547722557505,0
