1.0,0.908655305952,0.859758571056,0.789081459365,0.70530763302,0.655764039991,0.602155289737,0.604508234065,0.618112175779,0.5,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.753590654912,0.721410104266,0.638148820822,0.578343062294,0.604508234065,0.618112175779,0.546672738754,0.5,0,0
1.0,0.908655305952,0.859758571056,0.808499658783,0.730699735835,0.660422329857,0.565766834869,0.613774038642,0.618112175779,0.546672738754,0.333333333333,0,0
1.0,0.908655305952,0.825282972254,0.78982770332,0.722066315933,0.655237793548,0.577008425566,0.528347743351,0.5,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.753590654912,0.70530763302,0.655764039991,0.589663414299,0.613774038642,0.618112175779,0.546672738754,0.5,0,0
1.0,0.908655305952,0.825282972254,0.789081459365,0.739261546486,0.695980153141,0.598063626629,0.656450738806,0.607767729724,0.546672738754,0.5,0,0
1.0,0.908655305952,0.839366686197,0.789081459365,0.718535196074,0.695980153141,0.619480213533,0.587268921498,0.535269029421,0.546672738754,0.5,0,0
1.0,0.908655305952,0.825282972254,0.725549544871,0.70530763302,0.655237793548,0.602155289737,0.640457795324,0.535269029421,0.546672738754,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.753590654912,0.697188734329,0.655764039991,0.577008425566,0.503748677571,0.5,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.825282972254,0.789081459365,0.718535196074,0.695980153141,0.677575127074,0.579915974792,0.535269029421,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.860523457611,0.786267344471,0.726932101813,0.660422329857,0.594756951781,0.613774038642,0.535269029421,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.839366686197,0.753590654912,0.697188734329,0.655764039991,0.609786374257,0.52189684976,0.5,0.5,0.333333333333,0,0
1.0,0.908655305952,0.825282972254,0.78982770332,0.718535196074,0.695980153141,0.598063626629,0.640457795324,0.535269029421,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.78982770332,0.756331806689,0.679306747539,0.602155289737,0.640457795324,0.535269029421,0.5,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.78982770332,0.70530763302,0.655764039991,0.602155289737,0.587268921498,0.618112175779,0.5,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.806723114192,0.742012951252,0.645076957621,0.589663414299,0.587268921498,0.5,0.5,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.78982770332,0.739261546486,0.695980153141,0.578343062294,0.52189684976,0.5,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.808499658783,0.742012951252,0.677986565016,0.621629835269,0.587268921498,0.535269029421,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.860523457611,0.806723114192,0.742012951252,0.671025025884,0.609786374257,0.528347743351,0.535269029421,0.546672738754,0.5,0,0
1.0,0.908655305952,0.859758571056,0.789081459365,0.742012951252,0.677986565016,0.602155289737,0.613774038642,0.618112175779,0.5,0.333333333333,0,0
1.0,0.908655305952,0.839366686197,0.786267344471,0.70386670238,0.655764039991,0.560832222772,0.476731881528,0.471405860129,0.5,0.5,0,0
1.0,0.908655305952,0.825282972254,0.725549544871,0.70386670238,0.662465920055,0.571301886365,0.587268921498,0.5,0.5,0.333333333333,0,0
1.0,0.908655305952,0.825282972254,0.786267344471,0.742012951252,0.671025025884,0.602155289737,0.503748677571,0.471405860129,0.5,0.333333333333,0,0
1.0,0.908655305952,0.771775824547,0.753590654912,0.730699735835,0.660422329857,0.565766834869,0.476731881528,0.5,0.5,0.5,0,0
1.0,0.908655305952,0.839366686197,0.789081459365,0.70530763302,0.655764039991,0.602155289737,0.640457795324,0.52719640518,0.5,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.789081459365,0.70530763302,0.655764039991,0.577008425566,0.528347743351,0.535269029421,0.5,0.5,0,0
1.0,0.908655305952,0.839366686197,0.763549951515,0.697188734329,0.655764039991,0.565766834869,0.52189684976,0.535269029421,0.5,0.5,0,0
1.0,0.908655305952,0.859758571056,0.808499658783,0.730699735835,0.677986565016,0.594756951781,0.587268921498,0.535269029421,0.379826327054,0.333333333333,0,0
1.0,0.908655305952,0.859758571056,0.806723114192,0.756331806689,0.695980153141,0.677575127074,0.656450738806,0.607767729724,0.546672738754,0.5,0,0
1.0,0.908655305952,0.859758571056,0.808499658783,0.730699735835,0.660422329857,0.565766834869,0.613774038642,0.471405860129,0.5,0.333333333333,0,0
1.0,0.908655305952,0.839366686197,0.753590654912,0.697188734329,0.585974403626,0.560832222772,0.503748677571,0.471405860129,0.5,0.333333333333,0,0
1.0,0.908655305952,0.860523457611,0.806723114192,0.756331806689,0.711324865405,0.598063626629,0.656450738806,0.52719640518,0.546672738754,0.5,0,0
