1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
1.0,0.837778578869,0.671202025389,0.5,0,0
