1.0,0.97974726618,0.978303186535,0.977183198467,0.976228890376,0.975379106146,0.974602573206,0.973311126479,0.972008903362,0.969945353322,0.968934906828,0.967984463373,0.966395101706,0.965570076163,0.964173124622,0.963430315803,0.962167072083,0.961786083801,0.961429742686,0.959751520222,0.959123970732,0.957592273497,0.956577473727,0.955805930276,0.954840504212,0.953117233635,0.95223030743,0.951364875336,0.950872627482,0.95003576328,0.948872387215,0.948614815015,0.947822531432,0.946904859614,0.946144009163,0.945102087916,0.944663764684,0.943934101268,0.943082851594,0.942379044907,0.941269599707,0.939770823779,0.938851104276,0.937174656271,0.936030928184,0.935651015324,0.934071277719,0.932755532424,0.931475246119,0.930688916102,0.93001733793,0.929225822945,0.928465979103,0.92802808763,0.927228573789,0.926444347889,0.924865119936,0.923923165157,0.922991537125,0.921886277753,0.921016349062,0.91974905655,0.919011363893,0.91799720782,0.916698410945,0.915339268375,0.914339311784,0.912856923713,0.912291940571,0.910949197485,0.910159945554,0.908904133527,0.908259331421,0.906875779642,0.906333608959,0.905286792086,0.903799105886,0.903106387135,0.901989088699,0.901133485002,0.90059332088,0.899844832064,0.898874383546,0.897627032661,0.896662355411,0.895340756132,0.894542431607,0.892820439378,0.892370270994,0.891749765108,0.891052355176,0.889389953622,0.888720322916,0.887728606991,0.887258942827,0.886201313578,0.884347570768,0.883511836923,0.882541355894,0.881254403875,0.880439206747,0.879592243833,0.87843204381,0.877926715994,0.87688716544,0.875754431282,0.874627072593,0.873622151702,0.872621759286,0.871734831797,0.870669936085,0.869608675735,0.868439237942,0.867297414119,0.866259081746,0.866060072094,0.864823687993,0.863897079033,0.862932501859,0.861819314157,0.861311657883,0.860580319053,0.859580246198,0.858665464542,0.857581999588,0.857008477566,0.856350682106,0.855682930675,0.854999542463,0.854215234251,0.853452020804,0.852339591452,0.851206389381,0.85041560854,0.849386194908,0.848672787635,0.847489079819,0.845461567879,0.844618713272,0.843611409343,0.843880192668,0.842967672977,0.841977281974,0.840492359925,0.839533197149,0.838903909218,0.836548932209,0.835355628968,0.834562239561,0.833520137161,0.832247914653,0.832515942986,0.831640171774,0.830599356386,0.829300230559,0.827938642857,0.826864894246,0.82452829683,0.823633851754,0.823066844897,0.822167335529,0.823026070164,0.822138799431,0.821493077028,0.819133812719,0.818376666622,0.817919979205,0.816919816493,0.816354882085,0.815082272059,0.814379173003,0.813306902794,0.812182658634,0.81143536224,0.81026392953,0.809353560872,0.807966967359,0.807416036286,0.806795502586,0.806059509646,0.805184840142,0.804186900085,0.80314451539,0.802281488951,0.801462642972,0.80028363037,0.799113886261,0.798009469738,0.796711992414,0.795512491937,0.794347437023,0.793766674909,0.792649028134,0.791682583979,0.790777187905,0.790207456097,0.789215606986,0.788163175225,0.787374704453,0.786746489101,0.786029939139,0.785225893672,0.784055315632,0.782929097577,0.781932779399,0.780897829684,0.780239811178,0.779122564852,0.778274573009,0.777394089049,0.776479400768,0.775424076631,0.774355553047,0.773133347784,0.772188528544,0.770860274336,0.770180835494,0.769598910824,0.768680077191,0.767252663478,0.766520716449,0.765653861725,0.764867913064,0.76393008929,0.762922702147,0.761905185482,0.7610427916,0.760094719789,0.75938139937,0.758578879968,0.757534615161,0.75662874302,0.755496926883,0.754379848813,0.753661575208,0.752486542017,0.751347452668,0.750286189004,0.749013445275,0.747945208934,0.747199524807,0.745792197573,0.744777443731,0.743954244803,0.743216875499,0.742526351377,0.741564672802,0.740676824921,0.739846265788,0.739128364016,0.738233361332,0.737378791305,0.736363559888,0.735788329639,0.734842597616,0.733984266109,0.732826158348,0.731638407768,0.730327443747,0.729442538645,0.728271777955,0.727348652847,0.726331414822,0.725192193848,0.724454773037,0.723346376142,0.722112329331,0.721075057674,0.719949916762,0.719082351591,0.718213917675,0.717346860857,0.71656813456,0.715574722784,0.714997469027,0.714063507022,0.713518877627,0.712613288262,0.711608722006,0.710672210656,0.709901609816,0.708924689518,0.707862007971,0.706765180046,0.705649984391,0.704484818235,0.703860899295,0.703029536853,0.701909732909,0.700815834463,0.700037845753,0.69914356944,0.698201923504,0.697253296164,0.696465756002,0.695418998016,0.694582886389,0.693848506673,0.692997474775,0.691924629045,0.690853661655,0.690270367862,0.688883601106,0.687978408863,0.687270150655,0.6864394205,0.685590424343,0.684453417221,0.683651253274,0.68257244019,0.681728542974,0.680751823499,0.678880550645,0.678110274222,0.678365705647,0.6775449082,0.676329227724,0.675305241096,0.674177333964,0.673433021759,0.672451918806,0.671430117116,0.67044477269,0.669359474675,0.668510942757,0.667586339889,0.666462541332,0.665347690209,0.664482859462,0.663549321654,0.66248049302,0.661575179962,0.660669814087,0.659619679337,0.658941221805,0.657819685134,0.656827900186,0.655896037369,0.655028359674,0.653966412045,0.652931036721,0.652068008343,0.651061972445,0.650000201153,0.649337881266,0.648368508559,0.647411324549,0.646414359467,0.645427335104,0.644665055094,0.643670110747,0.64283538119,0.641687812309,0.640898722773,0.639971242476,0.639010463923,0.638124478361,0.637192050683,0.636282454847,0.635333034544,0.634562978385,0.633876692457,0.63288489926,0.631732033098,0.630706396226,0.629685441076,0.628809421786,0.627702516386,0.626565746821,0.625584827371,0.624690978487,0.623554388177,0.622814254506,0.62189565991,0.620772747863,0.619270456707,0.618338204977,0.617681225812,0.616653258728,0.615710504805,0.614876407699,0.613985916357,0.612827231872,0.61189325959,0.610934351735,0.610047617278,0.609097721793,0.608144493617,0.607104900085,0.60619768126,0.605288292182,0.604372958194,0.603369693504,0.602372089063,0.601321315427,0.60034414851,0.599372312112,0.598688677843,0.597736743582,0.596689769938,0.595732284116,0.59487848626,0.593942403293,0.592926722963,0.591954765766,0.590823095972,0.589918204378,0.588811730558,0.587647807681,0.586666094815,0.586757194169,0.585774406877,0.584736528784,0.583769114933,0.582867912449,0.581912324973,0.580174028453,0.579091793606,0.578132647948,0.577135309863,0.577118676131,0.57614504735,0.575050403593,0.574066471765,0.572923924063,0.571934662159,0.57032021253,0.569176366931,0.568151933651,0.567092414047,0.566067533418,0.565232973204,0.564266335052,0.563257827172,0.563061658413,0.561884893063,0.560759348785,0.559599044433,0.557956219584,0.557104099916,0.556479177493,0.555266332963,0.554192761857,0.553167197973,0.552212051821,0.551266816836,0.550198679632,0.549266024705,0.548324390017,0.547427833924,0.546533799116,0.545504819421,0.544559570157,0.543542925435,0.542555608722,0.541797393832,0.540806823913,0.539788137552,0.53882003221,0.538065977256,0.537125878635,0.536137921579,0.535444615237,0.534688000323,0.533741980925,0.532930831858,0.531913173789,0.531275440505,0.53026166427,0.529116450435,0.528366704541,0.527389441783,0.52638361977,0.525291099057,0.524333752462,0.523442836533,0.522427318852,0.521490259645,0.520553794147,0.519561563185,0.518444509391,0.517505576758,0.516340383991,0.515284763831,0.514250644743,0.513233404742,0.512308192367,0.511350665963,0.510668311236,0.509996012275,0.509273037112,0.508190428798,0.507174975486,0.50609068511,0.505100581472,0.504135901558,0.503172829693,0.502256167953,0.501249679365,0.500604098323,0.499656168309,0.498668106598,0.497747625826,0.496711022514,0.495715290036,0.494903178722,0.493959781492,0.492945374856,0.491958825628,0.491029353534,0.49005764354,0.48900814504,0.488251695166,0.487243012975,0.486202704542,0.485493437409,0.484606831259,0.48365045027,0.48213547769,0.481217862484,0.480154854525,0.479669028055,0.478699940477,0.477737305725,0.476691652057,0.475304406599,0.474385213526,0.473429427552,0.472443457787,0.471478741899,0.470461128932,0.46952730501,0.468530624469,0.467650186072,0.466674165162,0.466076487977,0.464578050215,0.463986416529,0.463055635336,0.462212604286,0.461241767966,0.460299372947,0.459061403534,0.458140695024,0.45712676125,0.456105000228,0.455149019285,0.45417172385,0.453751180697,0.452492200041,0.451540768573,0.45064193142,0.449568385494,0.448626541173,0.447513981437,0.446595831716,0.445883173216,0.444872896002,0.444136592664,0.44310572508,0.442067589177,0.441048924125,0.440089401505,0.439132265064,0.438120501808,0.437142375371,0.436211611928,0.435156577255,0.434479843297,0.433432162659,0.432590128664,0.431830382575,0.430822714062,0.4298898156,0.428912217442,0.427960775242,0.427042220566,0.426075018885,0.425128431751,0.424071564584,0.423111126045,0.422208510285,0.421457871801,0.420389702213,0.419361072609,0.418412871139,0.417448685482,0.416468183121,0.41543391409,0.414359386582,0.413370717799,0.412418218858,0.411470266974,0.410532807034,0.409526107142,0.40851776263,0.407509376635,0.406545101906,0.405871583589,0.404901440516,0.403948899469,0.40296717718,0.401975225028,0.401047807062,0.40008620863,0.399163898213,0.398143018006,0.3974201622,0.396383255717,0.395427450279,0.394429360929,0.393476880437,0.39252130733,0.391539858382,0.390587030114,0.389540910487,0.388593368949,0.387643445377,0.386951851774,0.385987174858,0.385008855885,0.384026791447,0.38302856367,0.382290822289,0.381277146172,0.380294009637,0.379306932586,0.378317366929,0.377345128141,0.376378075579,0.375361398862,0.374366156886,0.37339631074,0.372415551244,0.371597966917,0.370853781867,0.369823087124,0.369049155704,0.368076847595,0.367094096237,0.366070402404,0.365079744974,0.364087892177,0.363108086115,0.361832545345,0.361136062475,0.360163474194,0.359189426715,0.358197930649,0.357208949307,0.356289106232,0.355254583292,0.354245358612,0.353249320576,0.352282979588,0.351287583504,0.350293547519,0.349288322534,0.34831119994,0.347298802373,0.346258642651,0.345300254483,0.344325452852,0.34330630545,0.342296688627,0.341267832382,0.34056892608,0.339304020736,0.338358321849,0.337660200203,0.336635361733,0.335626082366,0.334655215547,0.333636124978,0.332660321864,0.331590274522,0.330624967982,0.329607166645,0.328619228885,0.327599738757,0.326595246078,0.325798992464,0.324817847859,0.323974950041,0.322981934844,0.322012144696,0.320982606041,0.319994534963,0.318976347672,0.317958378581,0.31697481356,0.315991122425,0.315068737435,0.314077747107,0.313050491561,0.312075490183,0.31122377887,0.310197513537,0.309203655005,0.308239899449,0.307298366538,0.306307900506,0.305277417293,0.304252752998,0.303260038566,0.302275902882,0.301279064979,0.300284306557,0.299549241924,0.29855922668,0.29762516474,0.296613710833,0.295863213164,0.294855937801,0.293799291529,0.292861914803,0.291915559644,0.290910315658,0.29007406213,0.289092660205,0.288075355842,0.287166374564,0.286158025947,0.285125510457,0.284077117813,0.283468633035,0.28248152766,0.281519562444,0.280554720173,0.279530434134,0.27853676081,0.277536635394,0.276570881466,0.275591952012,0.274785434958,0.27395554165,0.272973175728,0.271971563722,0.270991176351,0.270276784802,0.269448521776,0.268492849786,0.267490140773,0.266051062204,0.265050720744,0.264162363104,0.263151519542,0.262155755438,0.261194566428,0.260221271279,0.259214003365,0.258194496427,0.257279515359,0.256313638346,0.255329281525,0.254341131524,0.253344685577,0.252793784488,0.251827461632,0.250817999479,0.249792286512,0.248788884423,0.247828928905,0.246909945114,0.246099190637,0.244857641161,0.244091485398,0.243115351886,0.242142025736,0.241193942475,0.240224626673,0.239501199504,0.238510588611,0.237561167615,0.236661396536,0.235952825156,0.234949499537,0.234168626368,0.233256732403,0.232241849645,0.231211706556,0.230004730833,0.228819294507,0.227884086717,0.226910957831,0.225945011285,0.225083619123,0.224076751015,0.223064042566,0.222107213079,0.221328374302,0.220530245354,0.219510981472,0.218497002576,0.217507843143,0.21649166493,0.215529036532,0.214734315605,0.213765556616,0.212799935354,0.211849199457,0.211014363242,0.210067142679,0.209233175397,0.208469772402,0.207495220616,0.206467559652,0.205360927748,0.204394628188,0.203434434276,0.202690956523,0.201719052233,0.200741090768,0.199755619671,0.198767172259,0.197939136519,0.196951669043,0.19606707107,0.195308312949,0.194279680596,0.19344614036,0.192198113601,0.191230356725,0.190632352313,0.189705967163,0.189245173684,0.188244514239,0.187254731693,0.186276192879,0.185271682716,0.184599561949,0.183605202685,0.182853895051,0.181878074264,0.181171142065,0.180200472304,0.179216494322,0.178277236082,0.177040996127,0.176247933964,0.175252589928,0.174246704123,0.173257068751,0.171908213099,0.170907228167,0.169894264983,0.168941500196,0.167958040809,0.167200915817,0.166216723773,0.16525279698,0.164307217736,0.163327215778,0.162336096654,0.161326504929,0.160334110048,0.159431074738,0.158469201406,0.157774608493,0.156781210545,0.155974278045,0.155017762246,0.15435493168,0.153361117746,0.152821124301,0.151806915508,0.150795579404,0.14983512407,0.148836588372,0.147695783364,0.146731092134,0.145736011195,0.145061014396,0.143793095253,0.142731382577,0.141440515179,0.140353893134,0.139396808859,0.138527026425,0.137554412958,0.136547282713,0.135856556337,0.134880577479,0.134144372332,0.133302814029,0.132601990996,0.131558613362,0.130654984274,0.129567388025,0.128858711757,0.12787820617,0.126589663571,0.125711504388,0.12452952305,0.1232548734,0.122680779419,0.121980606241,0.120888921139,0.1199077069,0.118896657591,0.117889752079,0.116747337332,0.1155427438,0.114578156106,0.113520930331,0.112600157498,0.111930050086,0.110917068304,0.109939291114,0.108792034595,0.107476100463,0.106746924715,0.10579313794,0.105021209949,0.104281938713,0.103063234236,0.101835755488,0.101307452263,0.100424583541,0.0993268800188,0.0981661033456,0.097180320576,0.0961129964484,0.0953656799447,0.0944170859234,0.0931402873629,0.0917807903284,0.0905792531217,0.0896180673074,0.0887704836331,0.0878505829173,0.0870801725153,0.0860823927978,0.0849486529775,0.0836919851804,0.0822265714811,0.0809826895307,0.0800940332377,0.0788657997938,0.0780258640777,0.0770341350769,0.0766817180288,0.0757039624094,0.0748881214498,0.0738466051157,0.0727145163479,0.0718759553475,0.0709071789686,0.0694679723958,0.0682620815232,0.0672245717425,0.0659868701768,0.064868331513,0.0640038078716,0.0632705606836,0.0624469207254,0.0614010880807,0.0600524437811,0.0591453666628,0.0578317553626,0.0562791965994,0.0551548682618,0.0537443398091,0.0525743813794,0.0517271528691,0.05024793435,0.049538329958,0.0484315537095,0.0471590621925,0.0457973507534,0.04487598593,0.0438832304147,0.0429165259363,0.0419439373771,0.0409653788349,0.0397593994574,0.0388351059563,0.0379868239184,0.0369170238947,0.0353135667988,0.0345248923363,0.0337186108126,0.0329326297366,0.0320889268652,0.0312449259661,0.029892726517,0.0289627216842,0.0276680698798,0.026651597027,0.0255961305988,0.0244971025854,0.0233491071269,0.0208745643929,0.0200589554518,0.0186234650416,0.0147189718722,0.0127286176349,0.0103926643843,0.007453559925,0.0,0
