1.0,0.971767748743,0.954432053728,0.931838097579,0.916440068738,0.898712178359,0.880891877866,0.858915008702,0.843288917216,0.826068792629,0.808642217856,0.783117426628,0.762867717197,0.737277786029,0.702567395343,0.682375787645,0.664222240327,0.644623426789,0.614937331929,0.596928207733,0.578604194876,0.555349833734,0.524150042625,0.512625731474,0.504401831283,0.479026198954,0.460122568169,0.427363973479,0.395595575751,0.365464056378,0.358240583546,0.326340255309,0.290747751643,0.25255880467,0.244463960695,0.200063831591,0.15,0,0
1.0,0.95822360294,0.948384717686,0.936389596786,0.90106396967,0.862104857799,0.854597507993,0.81637496092,0.806269091725,0.79497080756,0.780440505157,0.766082438357,0.732041561486,0.698756681435,0.660339306509,0.621171474975,0.606374901497,0.593753806709,0.579146953803,0.572240075253,0.534396609809,0.520403315394,0.51024795731,0.501383937475,0.483702438738,0.455819999499,0.42534601355,0.394830184984,0.388723884855,0.346840290213,0.312802702164,0.275803216761,0.269591145189,0.219218208947,0.173971504504,0.16259808165,0.1,0,0
1.0,0.95822360294,0.94722267551,0.934281328901,0.92003084493,0.892598644459,0.88169703822,0.865225541293,0.831256104079,0.794737144854,0.759424050379,0.720385825291,0.711206950291,0.672161680981,0.667543305181,0.655840495265,0.616875474768,0.577863959728,0.568977799909,0.531387088705,0.518773658959,0.505560544574,0.465940513466,0.428334560903,0.41904356943,0.405811434701,0.399479163045,0.386096923996,0.353633660442,0.318590613628,0.274461155175,0.267456635419,0.227277862517,0.18408697946,0.173971504504,0.114761241549,0.1,0,0
1.0,0.95822360294,0.916953357272,0.875793813028,0.868711744609,0.859829327741,0.820316039044,0.780563712533,0.774501879662,0.735182522326,0.72539816079,0.689337619431,0.649145368513,0.640601206074,0.630987023909,0.626647325594,0.586570806564,0.579564058686,0.573256428757,0.533848482465,0.49632284416,0.457023529129,0.445925675982,0.439521615895,0.40526897824,0.362042753626,0.350521909687,0.306691275752,0.281653897767,0.264878630189,0.251201473818,0.243284622777,0.191418598875,0.18408697946,0.173971504504,0.16259808165,0.1,0,0
1.0,0.971767748743,0.946689111694,0.932385104687,0.914646737973,0.891291776805,0.853652344637,0.816017171327,0.777161103954,0.768895047325,0.760122724124,0.750724009822,0.712583727912,0.700753218533,0.666934621196,0.654503084897,0.622319987626,0.611269013851,0.58106222466,0.541440007172,0.530855979244,0.491220245232,0.48277548029,0.47254567956,0.432508236096,0.428462216962,0.41369662348,0.371389403714,0.33686743009,0.302702765811,0.262556769367,0.230971139985,0.202349321901,0.18408697946,0.173971504504,0.114761241549,0.1,0,0
1.0,0.95822360294,0.917155658001,0.87582820094,0.86917512208,0.828973554856,0.823119970415,0.782969549537,0.776954148096,0.736621770737,0.728965513919,0.718672921481,0.711514219336,0.700884175827,0.663319791926,0.626709498707,0.617198558817,0.614264092676,0.600282392342,0.560590931822,0.526400985156,0.485489666052,0.445709153666,0.441066508186,0.401661525703,0.36063099159,0.356141819563,0.314894046328,0.309079135228,0.298203106988,0.261263544446,0.25436780016,0.215755558937,0.18408697946,0.173971504504,0.114761241549,0.1,0,0
1.0,0.95822360294,0.91719362453,0.908341852141,0.899711800796,0.862900047015,0.824345785137,0.814148563985,0.774702406379,0.765993726574,0.751834643973,0.713293445001,0.703634881083,0.688992749143,0.652027073005,0.613983482624,0.604858888626,0.594611834452,0.587282283503,0.579614803752,0.540624678658,0.50382443205,0.465469709623,0.454933900315,0.42277412618,0.415757194892,0.408911698131,0.403044470434,0.36234873079,0.330128446766,0.282690231619,0.245240595737,0.208942945411,0.202349321901,0.12810837715,0.114761241549,0.1,0,0
1.0,0.971767748743,0.945633003792,0.908341852141,0.868377267541,0.827895210967,0.787913934061,0.782889249405,0.775223214828,0.765084399941,0.725509186706,0.717635374835,0.709830093757,0.671947770284,0.665503564302,0.654734759681,0.642464151317,0.611493439486,0.571003690403,0.531153044379,0.491197149383,0.45364965406,0.410786888583,0.374369093026,0.343697864944,0.338102573359,0.294736758006,0.286446675359,0.278374515217,0.244940293286,0.238181556413,0.230971139985,0.215755558937,0.18408697946,0.173971504504,0.16259808165,0.15,0,0
1.0,0.971767748743,0.946689111694,0.931732434202,0.898891948281,0.861120219186,0.849230046675,0.837751158256,0.801916191487,0.787724444413,0.752847470228,0.715030283358,0.705253866641,0.693526688706,0.658619237319,0.654349309383,0.64464256372,0.630254772711,0.600208649454,0.571246681187,0.55460440283,0.516475455096,0.479612444349,0.437410791189,0.423392739292,0.387412858729,0.382063760649,0.370960536961,0.337449335179,0.30384420931,0.297407347386,0.26251942023,0.246002982718,0.238276564298,0.196934102793,0.182389075622,0.15,0,0
1.0,0.971767748743,0.954803885294,0.934401165194,0.914201202144,0.898366801283,0.879066642563,0.858576027896,0.836885958407,0.815322874901,0.788823313181,0.769951088761,0.751477565922,0.731280640849,0.704277500877,0.681311620311,0.65479268475,0.638402424606,0.621497742518,0.593169288882,0.563319814091,0.53355515328,0.521947483994,0.490313147621,0.458870984499,0.455359601077,0.4142147868,0.409722914095,0.393678051998,0.384993166183,0.341860688278,0.306625135931,0.269591145189,0.26216864356,0.219994457719,0.16259808165,0.15,0,0
