0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
0.0,0.0658276410373,0.0658276410373,0.33944039018,1.0,1.0
