1.0,0.978068270291,0.955252772842,0.933033363651,0.910212289595,0.887878164801,0.864970369188,0.844357305164,0.824773379166,0.804319963845,0.781108672145,0.759143776729,0.739976244618,0.717225762042,0.694607050023,0.672944042676,0.651811371758,0.625163909757,0.602840765442,0.584555785016,0.566448089371,0.546174569298,0.527928424384,0.50796504659,0.490411091518,0.474499140318,0.452098298147,0.431667807232,0.408789449765,0.390022930841,0.377432246026,0.358389027293,0.340060275424,0.318109248286,0.301433019836,0.272920522151,0.260691797859,0.246992824202,0.227813358373,0.209023018584,0.188300735939,0.176758584743,0.154513344778,0.144171733633,0.123464994207,0.102783834995,0.0820883925626,0.0613985490502,0,0
1.0,0.975228187586,0.954364892079,0.932028868432,0.909859127062,0.887048365011,0.866993021716,0.845637902298,0.823473398052,0.80383088755,0.780829312549,0.760692216149,0.735963518812,0.712483434021,0.69044750338,0.669911868257,0.652275641807,0.631526111924,0.610285672293,0.58778858407,0.56631422911,0.545774301583,0.528729000916,0.513542434813,0.492259527055,0.471037387475,0.451983304426,0.434944654533,0.414653331658,0.394130547473,0.373127133176,0.356315138213,0.336219067453,0.324726937541,0.304060191747,0.288253569063,0.268358376349,0.248794768691,0.22547794382,0.201708025998,0.18211601632,0.15756506861,0.132031132627,0.120344021291,0.118320151279,0.0957620126278,0.0818103652236,0.0608351193021,0,0
1.0,0.978640688799,0.956135214869,0.933575989637,0.913185072492,0.890369738106,0.866660588713,0.843052984254,0.822757187769,0.800231572594,0.782143889543,0.761158704116,0.740424206681,0.720133851698,0.701174385918,0.683887142429,0.662199574299,0.644465865201,0.622962584044,0.602689226801,0.578439015455,0.555648128907,0.541412042685,0.522270324367,0.504953932609,0.482622603467,0.462776983997,0.445428018686,0.423951051922,0.405059817663,0.384867058009,0.36671698928,0.346410010176,0.323417247508,0.301880528786,0.278723771556,0.26140246801,0.238094300879,0.21842882876,0.207466097719,0.189445857295,0.172335632443,0.155913871407,0.133786411519,0.111072847436,0.0937881686958,0.0699462381131,0,0
1.0,0.975251582019,0.953229252075,0.932588056331,0.91033185644,0.889405812558,0.867416662237,0.842630110994,0.824636754123,0.803205922205,0.780196123234,0.759336761866,0.738526796914,0.71728728321,0.693842465996,0.672960895784,0.656572407017,0.634790035392,0.613850022598,0.592168923868,0.571722767715,0.559292869913,0.537093127176,0.516487147502,0.496203841416,0.476023064153,0.457435557868,0.440768119934,0.424857828981,0.403945133346,0.382827561361,0.359572025362,0.344557358097,0.323551023806,0.297237739472,0.27995702929,0.261761014428,0.238372851789,0.218611459176,0.194631121756,0.177818121392,0.164946315568,0.146449976395,0.13887841148,0.117238464595,0.094940868452,0.0710506477959,0,0
1.0,0.974923918191,0.950194967333,0.929358462763,0.90605290754,0.881810925764,0.86377220867,0.843911944125,0.823555552759,0.805410224948,0.782280458416,0.761659040727,0.73994486678,0.718335984517,0.700315540112,0.681354258238,0.658444071466,0.638510145398,0.61779275665,0.597337354118,0.578070280392,0.554970210009,0.531957440644,0.512287435971,0.491185647735,0.470320287728,0.451167383174,0.434531290542,0.412221847497,0.394274171572,0.376352340865,0.36234628806,0.34130874786,0.325861745434,0.298331204871,0.283349546303,0.262421431592,0.250178455526,0.227246354796,0.213232868824,0.190634554298,0.167577944765,0.143863484849,0.127229461149,0.117971535219,0.102494790619,0.0818645067326,0.0613593384493,0,0
1.0,0.978305678595,0.954678024181,0.931560059111,0.907770944181,0.884117365856,0.860855202723,0.83761302469,0.815336271035,0.799645522699,0.784786185945,0.762950435409,0.738709764348,0.718288317478,0.698920384609,0.677629123256,0.659488411243,0.637231803691,0.613291752474,0.599090860993,0.579118877598,0.557628271035,0.535668931851,0.511053664407,0.491059971248,0.475941742194,0.457432465361,0.441256039699,0.419413564439,0.406258310071,0.390181700102,0.368992325289,0.348364705434,0.33056858388,0.307303106398,0.279240595634,0.264519216366,0.240820053374,0.224519511351,0.205150006216,0.1914036198,0.176656094415,0.154360717147,0.131509118756,0.107587409014,0.0884398985118,0.0815850172365,0.0609381708042,0,0
1.0,0.980871023459,0.958714184059,0.935635759823,0.911045602543,0.889400177996,0.866977982813,0.842557940852,0.822339344532,0.80048984149,0.778817800982,0.759450421627,0.742591265691,0.723028655635,0.703020933141,0.679925822283,0.658832449199,0.640524608313,0.621774679603,0.600690531544,0.579735800012,0.563641004405,0.544508549017,0.528670958176,0.508860930982,0.487394361955,0.465968795242,0.446530733393,0.426644026275,0.410064370621,0.391900182025,0.371702465732,0.348983090734,0.329089146268,0.312616800438,0.285114793302,0.268840612066,0.253617499237,0.231353728832,0.208939134121,0.186171517533,0.165755708921,0.155861180687,0.13396206327,0.11138125683,0.087443356858,0.0805405590567,0.06,0,0
1.0,0.976258611239,0.952666698554,0.932038313499,0.912802298036,0.891023314151,0.867504441521,0.84727801573,0.823122560232,0.798645584408,0.774617644273,0.754049671006,0.732036075386,0.711413768461,0.691700196814,0.672213887516,0.651657100854,0.628260608398,0.609373967194,0.588794786596,0.570512204517,0.546373924674,0.524771805239,0.510395292467,0.489908897645,0.467687418728,0.448592068965,0.424483842576,0.404484524053,0.386589192375,0.36480949328,0.349714793911,0.325840660545,0.307429623104,0.292904078608,0.2752680573,0.261385052418,0.242765022625,0.226260678283,0.207016025203,0.184064268417,0.166395754132,0.147182279875,0.13400666526,0.121791169917,0.101393392257,0.081040710834,0.0607297372191,0,0
1.0,0.976699217263,0.957144211963,0.934239760999,0.913877644012,0.894346120087,0.869979110071,0.847767071121,0.826394552147,0.805157861842,0.782429946632,0.762114016496,0.740644032811,0.721985473169,0.705325540337,0.68365610849,0.6595011053,0.639582513918,0.619733770432,0.597334260441,0.576414376284,0.555415716991,0.531632109093,0.510604126265,0.495802620377,0.477439402197,0.457733103172,0.435890166067,0.416002957294,0.398373572864,0.383404311173,0.364672642077,0.344263783579,0.327151095908,0.307716737519,0.29080707932,0.271930879257,0.249783048528,0.227510529753,0.213671608131,0.191811236683,0.176626384979,0.155102817145,0.141548853726,0.121190182504,0.100815032465,0.0804157968095,0.06,0,0
1.0,0.975179964533,0.952591813037,0.929477582019,0.903591606324,0.879759583227,0.853957495243,0.830567178533,0.811893532006,0.78807993545,0.771669446461,0.752563776065,0.732595349107,0.71536635004,0.694617722238,0.67559035237,0.652633600509,0.629521820474,0.607874511025,0.590644693308,0.571053052157,0.551953288084,0.534002283856,0.512092915892,0.488456537542,0.466467030823,0.446627469584,0.426231527139,0.407915765966,0.395345464426,0.374559066035,0.358910531799,0.342462638268,0.329966275701,0.307618345689,0.288246397981,0.269345289291,0.247133459184,0.224669398074,0.209253051901,0.191350371628,0.173695346635,0.155000475256,0.141138681888,0.120553105598,0.100227189463,0.08,0.06,0,0
