1.0,0.94162252631,0.907276361542,0.876782019864,0.830023513607,0.787658074801,0.742982074194,0.707019792064,0.68356757578,0.660154390535,0.644302100957,0.633819611191,0.574738215569,0.576235723779,0.569324363651,0.51763774674,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.915132307729,0.873195481755,0.839396443361,0.794498827743,0.745669226624,0.707019792064,0.68356757578,0.657169771213,0.607221319388,0.591644610786,0.581724707724,0.576235723779,0.569324363651,0.51763774674,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.908251506528,0.86481805537,0.824283233521,0.782161120138,0.768745161469,0.722112303956,0.700527673999,0.654699982786,0.648432424299,0.624995699102,0.633320866424,0.57995467616,0.569324363651,0.573046012545,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.920338822613,0.865032826418,0.820554836338,0.784095113973,0.754560591186,0.735344876876,0.700527673999,0.660154390535,0.644581065258,0.628975980913,0.628874664348,0.576235723779,0.569324363651,0.573046012545,0.578931059328,0.506076266599,0.5,0,0
1.0,0.94162252631,0.919125585269,0.886910555015,0.834843341545,0.799774666093,0.777667500913,0.733309428012,0.709693324251,0.697691740511,0.644581065258,0.591905698417,0.567864661863,0.56850492723,0.569324363651,0.573046012545,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.907276361542,0.873976595911,0.835392492955,0.802671348291,0.780892874151,0.761288302979,0.721110077682,0.707403377226,0.681487402674,0.642391462895,0.638373899242,0.63957925068,0.586166532358,0.586166532358,0.5960707311,0.615437436324,0.5,0,0
1.0,0.94162252631,0.909855131662,0.871804165585,0.825634843921,0.781069217406,0.752957160599,0.725168165923,0.700042745999,0.646214562002,0.652803918402,0.629395120687,0.628874664348,0.57995467616,0.586166532358,0.51763774674,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.919125585269,0.879627438713,0.837908943857,0.797006329738,0.785800214312,0.753017965159,0.746935883834,0.706330866239,0.652803918402,0.621117184464,0.620071255646,0.54889246375,0.547015674892,0.573046012545,0.578931059328,0.615437436324,0.5,0,0
1.0,0.94162252631,0.919125585269,0.878793475635,0.826453192915,0.795782543644,0.754560591186,0.720201578522,0.701511540559,0.658863616597,0.62917409678,0.578419414215,0.567864661863,0.56850492723,0.569324363651,0.51763774674,0.508186522902,0.506076266599,0.5,0,0
1.0,0.94162252631,0.90730142128,0.869677382212,0.851025922401,0.79927639106,0.776650293103,0.723603913547,0.698555152467,0.701557660698,0.670222803128,0.633819611191,0.628874664348,0.57995467616,0.586166532358,0.573046012545,0.578931059328,0.615437436324,0.5,0,0
