1.0,0.974129532674,0.961141213737,0.946996354082,0.92030788309,0.902818493238,0.879226567118,0.863331448674,0.838003734075,0.822207992003,0.805350305793,0.789016910583,0.774419609329,0.758690689899,0.741509073374,0.722289410253,0.705408031428,0.688660670545,0.670392141328,0.654959495514,0.63586768394,0.620811434791,0.615955203566,0.59765130317,0.576602684167,0.55965325016,0.539983392095,0.516652007042,0.510676688167,0.498257695689,0.473231335692,0.454944467177,0.428002873913,0.408097827611,0.388603512901,0.366155169537,0.354532433284,0.345485162087,0.33071873106,0.31597559588,0.287357899769,0.272946736356,0.257502197805,0.240592405499,0.232353525065,0.207175032828,0.2,0.153286898104,0.133333333333,0,0
1.0,0.974129532674,0.947783818301,0.931145108563,0.917100583523,0.892190450925,0.883187635685,0.865895203164,0.854369989461,0.835031742667,0.815965159675,0.796955208559,0.774377635294,0.75330859158,0.73333356704,0.716483130285,0.701068966518,0.686958128721,0.681567335339,0.663781535882,0.652743237901,0.630389160559,0.615160224865,0.594333972499,0.571384489363,0.550551184175,0.532650170922,0.513937050239,0.502204903403,0.474367485979,0.467405241694,0.445742082861,0.430514883721,0.42015802206,0.398574146257,0.381760374008,0.361321216984,0.352134829558,0.330585360087,0.302468779331,0.290376120916,0.275576283461,0.253830796779,0.235083622551,0.229048117773,0.2,0.164043344777,0.153286898104,0.133333333333,0,0
1.0,0.974129532674,0.957814449203,0.93634140876,0.920470712566,0.903473005011,0.885799333655,0.874019649008,0.859911224284,0.835733566575,0.814046085174,0.811521674388,0.79394949535,0.776866967755,0.746687653878,0.730070232932,0.726577274504,0.705991198288,0.689887641521,0.676605224426,0.65940771565,0.639195788305,0.621078765934,0.603539228246,0.583365657829,0.560075020632,0.540434665164,0.537448015364,0.51805074086,0.498759733683,0.47458490775,0.456642681772,0.434689447357,0.430106598704,0.408768801227,0.38888975386,0.375828743339,0.364558674115,0.346114013876,0.318711637587,0.305519976697,0.281150671096,0.251261566188,0.237482057944,0.229048117773,0.236043468325,0.24748100464,0.2,0.133333333333,0,0
1.0,0.974129532674,0.947783818301,0.93634140876,0.920470712566,0.903473005011,0.888131551769,0.866171266266,0.850290601747,0.830161258325,0.824671642501,0.808686962389,0.796089978496,0.77476472554,0.756977752086,0.740769199004,0.720443622808,0.704908125814,0.687322840944,0.667525604347,0.651003840949,0.635991974506,0.614330249347,0.610806809261,0.589098426954,0.574447192855,0.551417697536,0.517706417975,0.508762914945,0.488153131318,0.46747998162,0.455536161655,0.45221089702,0.444189435633,0.432150947598,0.410433720096,0.397750662822,0.367795807748,0.345206683966,0.327085883294,0.30575141548,0.282138222672,0.274728087445,0.244589775248,0.247956395327,0.217566567929,0.208872732779,0.2,0.2,0,0
1.0,0.974129532674,0.961141213737,0.941466942686,0.920470712566,0.898792990928,0.888561056848,0.874311207235,0.845806808976,0.82397436597,0.820096233602,0.804453219153,0.788668060179,0.771720424829,0.756723781963,0.735766982503,0.720875561427,0.707784636128,0.692424188063,0.677746093833,0.6697080427,0.65470315824,0.635205595331,0.614653562232,0.597211499482,0.579712876554,0.562271786126,0.555923816618,0.539234270109,0.51102702743,0.48667028394,0.46867465438,0.44781623946,0.429574726539,0.410120885469,0.396907461073,0.381913490406,0.369634128617,0.352634740762,0.342613493571,0.31334484656,0.299428331439,0.280277370933,0.281230618642,0.257323087303,0.250158950679,0.221757500818,0.2,0.133333333333,0,0
1.0,0.974129532674,0.947783818301,0.93634140876,0.925243977145,0.895461815627,0.882315239741,0.857865185287,0.844587240688,0.829749867652,0.813633837912,0.788130336864,0.773140444317,0.75475367649,0.740673101574,0.720870933085,0.697375938351,0.690043868732,0.67324177714,0.661472978724,0.648517713618,0.633132259859,0.612448624612,0.599585594263,0.577694516838,0.571553869392,0.54685898114,0.526627233509,0.514194920651,0.493055496673,0.470313923703,0.449194938698,0.433968911295,0.41213244354,0.39794375489,0.383674217917,0.375107773314,0.344260595039,0.325583380706,0.312186155192,0.297157809074,0.275341599266,0.264245292462,0.234107165185,0.204010050315,0.197622580197,0.2,0.2,0.2,0,0
1.0,0.974129532674,0.961141213737,0.941466942686,0.917100583523,0.900640517943,0.878494491556,0.858477530821,0.841773614803,0.828032672691,0.816464435089,0.795024597716,0.778824015791,0.7735683755,0.751861051681,0.737997406775,0.723195750036,0.70753367679,0.685720115295,0.665113918833,0.649649646248,0.629302048828,0.608343900968,0.586572214192,0.573896669474,0.554807456373,0.535391809944,0.518633220146,0.495165732347,0.476906444787,0.466610665114,0.446300450494,0.423541676105,0.415799063624,0.395154731226,0.377623284894,0.357537474019,0.333878302486,0.318884098397,0.29348512579,0.271590686396,0.259223540789,0.228277539814,0.21455549087,0.2,0.2,0.2,0.2,0.2,0,0
1.0,0.974129532674,0.961141213737,0.941466942686,0.920355397726,0.903473005011,0.88046734298,0.864723449265,0.852725414629,0.835868893944,0.814966429648,0.799387728305,0.783755333814,0.777568672381,0.762054416827,0.743975354831,0.72750656737,0.70495427721,0.684828169001,0.666733855855,0.648096098862,0.627575591743,0.611367118579,0.59233913584,0.577477978795,0.556915138517,0.532280250592,0.512812271222,0.491477257597,0.4815860734,0.458014527182,0.437619824043,0.41924521371,0.400885877142,0.396184250546,0.377284939471,0.362659350886,0.352848166294,0.333418581907,0.313590756612,0.290839324449,0.279195497241,0.24833656754,0.230162521357,0.204010050315,0.207175032828,0.208872732779,0.2,0.2,0,0
1.0,0.974129532674,0.961141213737,0.941466942686,0.917100583523,0.906370184994,0.883187635685,0.868419128812,0.851356686396,0.832220400894,0.808602783105,0.795885306472,0.79357256186,0.770055338145,0.754740945176,0.723852162222,0.702271255799,0.682288043868,0.665375865192,0.664707890948,0.644510747509,0.611764110515,0.609850266001,0.59234222223,0.576200364371,0.560325896612,0.539071299968,0.532529393073,0.512670266223,0.4956513059,0.478202377619,0.46523463018,0.441865371296,0.418449919229,0.410989344097,0.407323591923,0.381642287567,0.358563643696,0.348551141712,0.31913949464,0.296883075945,0.279600144642,0.258797680701,0.243061354363,0.234912912142,0.236043468325,0.2,0.2,0.133333333333,0,0
1.0,0.974129532674,0.961141213737,0.93634140876,0.905778157409,0.878456754655,0.865372920805,0.854915223176,0.843433198914,0.829812240407,0.81073856278,0.788819477169,0.768182033279,0.752279953811,0.740078572718,0.717784956786,0.699857596822,0.682507526408,0.663851117362,0.642598004867,0.643073051143,0.63236088258,0.617247715407,0.598802848587,0.579393705025,0.55338134388,0.534511506594,0.51534398079,0.497522144748,0.49285201673,0.467168336819,0.449231829457,0.426488245088,0.421085164098,0.401896451133,0.383961033983,0.362260524484,0.349861703227,0.3308989351,0.313769759727,0.308598939458,0.288502711945,0.26209962486,0.238046476695,0.245510917372,0.251277723359,0.221757500818,0.2,0.133333333333,0,0
